ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Segmentation
460518;Female;Yes;41;Yes;Engineer;9.0;Average;3.0;Cat_3;A
462009;Female;Yes;32;Yes;Healthcare;8.0;High;2.0;Cat_2;A
462317;Female;No;32;No;Entertainment;3.0;Low;6.0;Cat_4;D
466269;Female;No;25;No;Healthcare;0.0;Low;4.0;Cat_2;D
459319;Female;Yes;46;No;Artist;1.0;High;2.0;Cat_6;C
461283;Male;No;19;No;Healthcare;1.0;Low;4.0;Cat_6;D
462726;Female;Yes;75;Yes;Homemaker;1.0;High;;Cat_6;B
466084;Male;Yes;46;Yes;Homemaker;11.0;Low;1.0;Cat_3;A
463081;Female;Yes;51;Yes;Artist;0.0;Low;1.0;Cat_6;B
464899;Female;No;22;;Healthcare;8.0;Low;5.0;Cat_4;D
466289;Male;No;19;No;Healthcare;3.0;Low;5.0;Cat_2;A
460160;Male;No;43;Yes;Entertainment;5.0;Low;1.0;Cat_3;D
461120;Male;No;20;No;Healthcare;1.0;Low;3.0;Cat_3;D
460940;Male;Yes;73;Yes;Artist;0.0;Low;1.0;Cat_6;A
463299;Female;Yes;49;Yes;Artist;0.0;Low;4.0;Cat_6;B
461750;Male;No;52;No;Artist;5.0;Low;1.0;Cat_6;B
464922;Female;No;20;No;Healthcare;0.0;Low;5.0;Cat_4;D
464890;Female;No;33;No;Engineer;0.0;Low;7.0;Cat_4;A
466966;Male;Yes;59;Yes;Entertainment;1.0;Average;2.0;Cat_6;A
467253;Female;No;35;Yes;Engineer;;Low;2.0;Cat_6;D
461741;Male;Yes;67;Yes;Lawyer;1.0;High;2.0;Cat_6;B
460628;Male;Yes;27;Yes;Entertainment;;Low;;Cat_3;B
460785;Male;No;26;Yes;Healthcare;0.0;Low;4.0;Cat_7;A
467904;Female;No;31;Yes;Artist;14.0;Low;1.0;Cat_6;A
458996;Female;Yes;69;No;;0.0;Low;1.0;Cat_6;A
460653;Female;No;28;No;Homemaker;8.0;Low;1.0;Cat_4;A
466660;Male;No;22;No;Healthcare;1.0;Low;4.0;Cat_6;D
465750;Male;Yes;35;Yes;;3.0;Average;2.0;Cat_6;C
466790;Male;Yes;45;Yes;Doctor;1.0;Average;2.0;Cat_3;A
461308;Male;No;22;No;Healthcare;1.0;Low;2.0;Cat_6;A
464739;Male;Yes;67;Yes;Artist;1.0;Low;1.0;Cat_4;B
459234;Female;Yes;83;No;Lawyer;1.0;Low;1.0;Cat_6;D
465689;Male;No;22;No;Healthcare;9.0;Low;4.0;Cat_3;D
460700;Male;Yes;56;Yes;Entertainment;1.0;Average;3.0;Cat_6;B
460095;Female;Yes;81;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
463943;Male;No;68;Yes;Entertainment;1.0;Low;2.0;Cat_6;A
460155;Female;Yes;53;Yes;Artist;2.0;High;2.0;Cat_2;C
463118;Female;Yes;49;Yes;Doctor;;High;3.0;Cat_6;B
460014;Female;No;66;No;Entertainment;2.0;Low;3.0;Cat_6;D
466486;Female;Yes;43;Yes;Doctor;9.0;Low;2.0;Cat_4;A
460564;Female;Yes;28;;Homemaker;6.0;Average;3.0;Cat_3;C
461200;Female;No;33;Yes;Doctor;0.0;Low;5.0;Cat_6;C
461533;Male;No;48;Yes;Healthcare;1.0;Low;2.0;Cat_6;D
465826;Male;Yes;46;No;Executive;4.0;Low;9.0;Cat_4;A
459078;Male;Yes;70;Yes;Lawyer;0.0;High;2.0;Cat_6;B
466401;Male;Yes;48;No;Executive;1.0;Average;4.0;Cat_6;A
463483;Male;Yes;30;No;Executive;1.0;High;2.0;Cat_6;A
460525;Male;Yes;30;Yes;Entertainment;1.0;Average;2.0;Cat_3;C
460066;Female;No;45;No;Marketing;0.0;Low;1.0;Cat_6;D
463277;Female;Yes;26;No;Engineer;6.0;Low;2.0;Cat_3;D
466313;Female;Yes;58;Yes;Artist;1.0;Low;1.0;Cat_4;A
464832;Male;Yes;66;No;Lawyer;1.0;Low;;Cat_4;D
467535;Male;Yes;65;Yes;Lawyer;1.0;High;2.0;Cat_6;A
459443;Female;Yes;50;Yes;Artist;8.0;Average;2.0;Cat_6;B
466000;Male;Yes;38;Yes;Doctor;5.0;Low;2.0;Cat_1;A
466652;Female;Yes;58;Yes;Doctor;1.0;Average;2.0;Cat_6;A
460106;Female;Yes;67;Yes;Entertainment;1.0;Low;;Cat_6;A
465935;Male;No;27;Yes;Entertainment;9.0;Low;1.0;Cat_6;A
461421;Male;Yes;43;Yes;Artist;;Average;3.0;Cat_6;A
465357;Female;Yes;47;Yes;Artist;0.0;Average;3.0;Cat_6;A
466295;Female;Yes;42;No;Engineer;0.0;Low;;Cat_6;A
465348;Male;;30;No;Executive;;High;;Cat_6;D
460675;Female;No;32;Yes;Engineer;;Low;;Cat_3;D
462268;Female;Yes;77;Yes;Lawyer;6.0;High;2.0;Cat_6;B
464594;Male;Yes;46;Yes;Artist;1.0;Low;1.0;Cat_2;D
467224;Female;No;19;No;Entertainment;0.0;Low;4.0;Cat_6;D
464836;Female;;33;No;Engineer;7.0;High;5.0;Cat_4;D
466733;Female;No;29;No;Homemaker;1.0;Low;;Cat_4;A
463296;Female;No;21;No;Healthcare;0.0;Low;5.0;Cat_6;D
465107;Male;Yes;81;No;Executive;0.0;Low;1.0;Cat_6;D
459467;Female;Yes;56;Yes;Artist;0.0;Average;2.0;Cat_6;C
460585;Male;No;52;No;Entertainment;0.0;Low;3.0;Cat_3;A
467086;Female;Yes;83;Yes;Lawyer;0.0;Low;3.0;Cat_6;A
460514;Male;Yes;43;Yes;Doctor;1.0;Low;4.0;Cat_3;A
462810;Male;Yes;36;No;Executive;8.0;High;4.0;Cat_6;C
463542;Female;Yes;27;No;Artist;6.0;High;5.0;Cat_2;A
465787;Male;No;18;No;Healthcare;1.0;Low;5.0;Cat_4;D
460908;Male;No;20;No;Healthcare;7.0;Low;3.0;Cat_6;D
463697;Female;No;32;Yes;Artist;6.0;Low;7.0;Cat_4;A
466109;Male;Yes;51;Yes;Entertainment;1.0;Average;4.0;Cat_6;B
467066;Male;Yes;55;No;Artist;0.0;Low;1.0;Cat_6;B
460189;Male;No;33;No;Entertainment;14.0;Low;1.0;Cat_6;D
461923;Female;Yes;42;Yes;Artist;2.0;Average;2.0;Cat_6;C
467345;Male;Yes;76;Yes;Lawyer;1.0;Low;1.0;Cat_6;A
464480;Male;Yes;42;Yes;Artist;1.0;Average;3.0;Cat_6;C
465680;Male;Yes;28;No;Healthcare;0.0;Average;5.0;Cat_4;A
462615;Male;No;31;No;Doctor;4.0;Low;7.0;Cat_4;D
466564;Female;No;23;No;Marketing;0.0;Low;4.0;Cat_6;D
459801;Female;No;27;Yes;Engineer;4.0;Low;2.0;Cat_6;D
465005;Male;Yes;47;Yes;Executive;3.0;High;3.0;Cat_6;A
461926;Female;Yes;63;Yes;Artist;4.0;Average;4.0;Cat_6;C
467085;Male;No;45;Yes;Entertainment;1.0;Low;2.0;Cat_6;A
466263;Male;No;53;Yes;Artist;0.0;Low;2.0;Cat_4;C
466763;Male;Yes;55;Yes;Homemaker;0.0;Low;4.0;Cat_6;B
460987;Male;No;25;Yes;Doctor;8.0;Low;2.0;Cat_6;D
461370;Male;No;26;Yes;Doctor;1.0;Low;3.0;Cat_6;D
463351;Female;No;22;;Healthcare;3.0;Low;4.0;Cat_5;D
460290;Female;;50;Yes;Artist;;High;1.0;;B
460137;Male;No;26;Yes;Entertainment;5.0;Low;4.0;Cat_6;D
462095;Male;Yes;49;Yes;Entertainment;1.0;Average;3.0;Cat_1;A
459450;Male;Yes;55;Yes;Artist;4.0;Average;4.0;Cat_6;A
460916;Male;Yes;63;No;Entertainment;1.0;Average;;Cat_6;B
465573;Male;Yes;41;No;Artist;1.0;Average;6.0;Cat_6;B
463661;Female;Yes;45;Yes;Doctor;1.0;Average;4.0;Cat_6;A
460991;Female;No;28;Yes;Healthcare;1.0;Low;3.0;Cat_7;A
465997;Female;No;33;No;Doctor;1.0;Low;3.0;Cat_6;D
462485;Female;Yes;37;No;Engineer;0.0;Low;2.0;Cat_6;A
461113;Female;No;23;No;Healthcare;1.0;Low;4.0;Cat_3;D
465089;Male;Yes;71;No;Executive;0.0;High;4.0;Cat_6;C
460111;Male;Yes;72;Yes;Executive;8.0;High;2.0;Cat_6;C
459196;Female;No;18;No;Healthcare;0.0;Low;3.0;Cat_4;A
465499;Male;No;63;Yes;Artist;0.0;Low;1.0;Cat_6;A
467211;Female;Yes;75;Yes;Lawyer;0.0;Low;1.0;Cat_6;B
460081;Male;Yes;41;Yes;Artist;11.0;High;2.0;Cat_6;A
467628;Male;Yes;73;No;Executive;;High;3.0;Cat_6;C
464383;Female;Yes;81;Yes;Lawyer;1.0;Low;1.0;Cat_6;C
465806;Female;No;26;Yes;Marketing;0.0;Low;2.0;Cat_3;A
467355;Male;No;31;No;Healthcare;0.0;Low;4.0;Cat_6;D
465627;Female;No;37;Yes;Healthcare;1.0;Low;1.0;Cat_6;B
462556;Male;Yes;57;Yes;Entertainment;0.0;Average;7.0;Cat_5;C
461711;Female;No;35;Yes;Artist;8.0;Low;3.0;Cat_2;A
462378;Male;Yes;67;No;Artist;1.0;Low;1.0;Cat_6;B
462755;Female;No;18;No;Healthcare;1.0;Low;;Cat_6;A
464728;Male;Yes;47;No;Entertainment;1.0;High;4.0;Cat_4;D
459876;Female;Yes;67;Yes;Artist;1.0;Average;2.0;Cat_6;B
459378;Male;No;20;No;Healthcare;1.0;Low;4.0;Cat_6;D
463567;Male;Yes;40;Yes;Doctor;1.0;Average;2.0;Cat_6;B
465034;Female;Yes;83;Yes;Executive;1.0;High;3.0;Cat_6;A
461563;Female;Yes;60;Yes;Artist;1.0;High;2.0;Cat_6;C
465593;Male;Yes;56;No;Lawyer;0.0;High;3.0;Cat_3;A
463865;Male;Yes;46;Yes;Artist;1.0;Average;5.0;Cat_6;A
459050;Female;No;19;No;Healthcare;0.0;Low;3.0;Cat_6;D
465565;Male;Yes;37;Yes;Artist;1.0;Average;2.0;Cat_6;C
461256;Male;No;33;No;Doctor;1.0;Low;4.0;Cat_4;C
464673;Male;Yes;47;No;Executive;1.0;High;7.0;Cat_2;D
463395;Male;No;31;No;Marketing;;Low;1.0;Cat_6;B
463952;Male;Yes;51;No;Artist;4.0;Low;3.0;Cat_4;A
459266;Male;No;26;Yes;Healthcare;5.0;Low;5.0;Cat_6;D
462286;Male;Yes;59;No;Doctor;0.0;Average;2.0;Cat_6;B
463298;Male;Yes;50;No;Entertainment;0.0;Low;2.0;Cat_6;A
463847;Male;Yes;43;No;Artist;3.0;Average;3.0;Cat_6;A
465393;Male;Yes;35;Yes;Artist;5.0;Average;2.0;Cat_6;A
460131;Female;No;29;Yes;Healthcare;6.0;Low;3.0;Cat_6;D
463654;Female;No;41;No;Engineer;3.0;Low;3.0;Cat_3;A
462349;Male;Yes;51;Yes;Artist;1.0;Average;6.0;Cat_6;A
467489;Male;No;30;Yes;Healthcare;0.0;Low;1.0;Cat_6;D
465810;Female;No;28;No;Engineer;1.0;Low;2.0;Cat_4;D
461421;Male;Yes;37;Yes;Artist;;Average;3.0;Cat_6;B
466398;Male;No;21;No;Healthcare;1.0;Low;4.0;Cat_3;D
460264;Female;Yes;35;Yes;Entertainment;0.0;Low;4.0;Cat_1;A
466547;Male;Yes;45;Yes;Executive;1.0;Low;5.0;Cat_6;B
459290;Female;Yes;70;Yes;Doctor;1.0;Average;2.0;Cat_6;A
460617;Female;No;22;No;Healthcare;0.0;Low;4.0;Cat_3;D
463762;Male;Yes;31;No;Executive;1.0;High;3.0;Cat_6;A
461468;Male;Yes;66;Yes;Entertainment;;Average;3.0;Cat_6;C
460626;Male;Yes;47;No;Doctor;8.0;High;4.0;Cat_6;A
459146;Male;Yes;69;Yes;Artist;1.0;Low;2.0;Cat_6;A
464464;Male;No;28;No;Healthcare;0.0;Low;4.0;Cat_2;C
462445;Male;No;18;No;Healthcare;0.0;Low;3.0;Cat_6;D
466070;Female;Yes;61;Yes;Artist;1.0;Average;5.0;Cat_6;C
463174;Female;Yes;62;Yes;Engineer;1.0;Low;1.0;Cat_3;A
459011;Male;Yes;88;No;Lawyer;1.0;Low;1.0;Cat_6;A
463367;Female;No;35;Yes;Engineer;4.0;Low;4.0;Cat_2;C
459023;Female;No;18;No;Healthcare;0.0;Low;5.0;Cat_6;D
465333;Female;Yes;37;Yes;Artist;4.0;Low;2.0;Cat_7;A
467588;Male;Yes;63;Yes;Artist;0.0;Average;4.0;Cat_6;C
460447;Male;;89;No;Lawyer;0.0;Low;1.0;Cat_3;A
465977;Male;Yes;71;Yes;Artist;0.0;Average;2.0;Cat_6;C
463591;Male;No;22;No;Healthcare;;Low;4.0;Cat_6;D
463369;Male;Yes;31;Yes;Entertainment;4.0;Low;2.0;Cat_6;B
467808;Female;Yes;62;Yes;Artist;1.0;Average;2.0;Cat_6;A
467112;Male;No;43;Yes;Artist;1.0;Low;2.0;Cat_2;B
467431;Male;Yes;40;Yes;Artist;9.0;Average;3.0;Cat_6;C
463862;Male;Yes;50;Yes;Artist;6.0;Average;3.0;Cat_6;C
465612;Male;Yes;43;Yes;Artist;8.0;Average;2.0;Cat_6;A
462450;Male;No;18;No;Healthcare;0.0;Low;;Cat_6;A
459915;Female;No;29;Yes;Healthcare;1.0;Low;3.0;Cat_4;D
463907;Female;No;33;Yes;Doctor;0.0;Low;5.0;Cat_6;D
463485;Female;No;25;No;Engineer;;Low;3.0;Cat_6;D
464787;Male;No;47;No;Entertainment;1.0;Low;1.0;Cat_4;A
465329;Male;Yes;35;Yes;Artist;5.0;Average;2.0;Cat_6;C
466602;Male;Yes;39;Yes;Artist;;Average;2.0;Cat_4;C
464818;Female;Yes;38;No;Engineer;;Average;2.0;Cat_4;A
460252;Male;Yes;41;Yes;Artist;0.0;Low;2.0;Cat_6;A
465505;Male;Yes;63;Yes;Artist;1.0;Average;4.0;Cat_6;A
465438;Male;No;33;Yes;Doctor;9.0;Low;6.0;Cat_4;D
467700;Male;Yes;57;Yes;Entertainment;;Average;2.0;Cat_6;C
460691;Female;No;27;No;Homemaker;8.0;Low;1.0;Cat_3;D
461859;Female;Yes;49;No;Artist;5.0;Low;5.0;Cat_6;A
463256;Male;No;20;No;Marketing;1.0;Low;3.0;Cat_6;A
462269;Male;Yes;83;Yes;Artist;2.0;High;2.0;Cat_6;A
465775;Female;No;28;Yes;Engineer;9.0;Low;3.0;Cat_6;A
459221;Male;Yes;70;No;Entertainment;;Low;1.0;Cat_6;B
465390;Female;No;27;Yes;Marketing;3.0;Low;3.0;Cat_6;D
467187;Male;Yes;47;No;Engineer;1.0;Average;3.0;Cat_6;C
464994;Male;Yes;56;Yes;Executive;8.0;High;5.0;Cat_6;C
465386;Male;No;36;Yes;Artist;0.0;Low;2.0;Cat_2;C
461570;Male;Yes;57;Yes;Artist;0.0;Average;3.0;Cat_6;A
461688;Male;Yes;41;Yes;Executive;7.0;High;2.0;Cat_6;C
459391;Female;No;41;Yes;Engineer;0.0;Low;4.0;Cat_6;A
460963;Female;No;27;Yes;Artist;1.0;Low;3.0;Cat_6;A
460748;Female;Yes;60;No;Engineer;0.0;Low;2.0;Cat_3;A
461319;Male;Yes;56;No;Artist;0.0;Average;2.0;Cat_6;C
463724;Male;No;29;No;Healthcare;0.0;Low;5.0;Cat_4;B
462517;Female;Yes;39;Yes;Homemaker;9.0;High;4.0;Cat_6;A
464748;Female;Yes;52;No;Engineer;9.0;Average;5.0;Cat_4;B
463026;Male;Yes;28;Yes;Doctor;;Low;2.0;Cat_6;D
463915;Female;No;21;Yes;Healthcare;0.0;Low;5.0;Cat_2;D
460192;Male;Yes;35;Yes;;1.0;Low;2.0;Cat_7;A
463330;Male;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;A
461707;Female;Yes;45;Yes;Artist;1.0;Average;4.0;Cat_6;C
459868;Female;Yes;46;Yes;Engineer;1.0;Average;2.0;Cat_6;C
461217;Female;No;33;Yes;Engineer;1.0;Low;5.0;Cat_6;D
463779;Female;No;32;No;Healthcare;0.0;Low;;Cat_7;D
463450;Male;No;26;Yes;Healthcare;1.0;Low;3.0;Cat_6;B
461052;Male;No;22;No;Healthcare;;Low;3.0;Cat_7;D
459648;Female;Yes;42;Yes;Artist;2.0;High;2.0;Cat_6;C
465538;Male;Yes;59;No;;5.0;High;2.0;Cat_6;A
463835;Male;No;32;No;Marketing;0.0;Low;4.0;Cat_6;A
466885;Male;Yes;42;No;Executive;1.0;Average;4.0;Cat_6;B
466556;Male;No;18;No;Healthcare;1.0;Low;3.0;Cat_6;A
466712;Male;Yes;78;Yes;Lawyer;1.0;Low;1.0;Cat_6;B
464941;Female;No;28;No;Healthcare;;Low;4.0;Cat_4;D
463148;Male;Yes;60;Yes;Marketing;1.0;High;5.0;Cat_6;C
462975;Male;Yes;37;Yes;Entertainment;8.0;Average;2.0;Cat_6;C
461689;Male;No;33;Yes;Artist;1.0;Low;2.0;Cat_6;C
466035;Female;Yes;86;Yes;Lawyer;1.0;Low;2.0;Cat_6;B
461066;Female;Yes;63;No;Marketing;;Average;3.0;Cat_3;A
464555;Male;Yes;32;Yes;Marketing;13.0;High;4.0;Cat_4;A
459193;Male;No;38;Yes;Artist;1.0;Low;1.0;Cat_6;A
465781;Male;No;20;No;Healthcare;8.0;Low;;Cat_3;D
463356;Male;No;30;Yes;Healthcare;6.0;Low;4.0;Cat_2;A
462036;Female;Yes;67;Yes;Lawyer;0.0;High;2.0;Cat_6;B
459576;Female;Yes;88;No;Lawyer;;Low;;;A
459942;Male;No;51;Yes;Artist;5.0;Low;1.0;Cat_6;B
464916;Female;;32;;Doctor;8.0;High;2.0;Cat_4;A
463999;Female;No;33;No;Engineer;1.0;Low;3.0;Cat_6;C
463236;Female;No;26;Yes;Healthcare;5.0;Low;2.0;Cat_6;D
467623;Male;Yes;76;Yes;;1.0;High;2.0;Cat_6;A
465823;Male;Yes;65;No;Entertainment;7.0;Average;4.0;Cat_4;D
464524;Female;Yes;27;No;Marketing;1.0;Low;2.0;Cat_6;A
464353;Female;No;51;Yes;Artist;0.0;Low;1.0;Cat_6;A
462569;Female;No;32;No;Doctor;7.0;Low;4.0;Cat_3;D
462661;Female;Yes;62;Yes;Artist;2.0;High;3.0;Cat_6;C
466310;Female;Yes;40;Yes;Engineer;0.0;Average;2.0;Cat_6;B
466078;Female;Yes;45;No;Executive;;Low;1.0;Cat_6;A
465860;Female;;25;Yes;Doctor;1.0;Low;3.0;Cat_6;A
461579;Female;Yes;43;Yes;Artist;4.0;High;3.0;Cat_6;C
459247;Male;Yes;58;Yes;Executive;1.0;Average;5.0;Cat_6;A
467650;Male;Yes;52;Yes;Artist;2.0;Average;4.0;Cat_6;A
465290;Male;Yes;50;Yes;Executive;0.0;High;5.0;Cat_6;A
467122;Female;Yes;73;No;Lawyer;0.0;High;2.0;Cat_6;C
465408;Male;No;25;No;Executive;;Low;4.0;Cat_6;A
462193;Male;No;28;Yes;Healthcare;;Low;6.0;Cat_4;B
461428;Male;No;49;Yes;Artist;1.0;Low;1.0;Cat_6;C
459322;Male;No;42;Yes;Marketing;0.0;Low;1.0;Cat_6;A
465811;Male;No;28;No;Healthcare;1.0;Low;4.0;Cat_4;A
459584;Female;No;20;No;Healthcare;1.0;Low;3.0;Cat_6;D
461848;Male;No;36;No;Marketing;0.0;Low;2.0;Cat_6;D
464672;Male;No;19;No;Entertainment;0.0;Low;6.0;Cat_4;A
465663;Female;No;70;Yes;Artist;0.0;Low;2.0;Cat_6;B
466108;Female;Yes;60;Yes;Executive;0.0;Low;2.0;Cat_6;B
467418;Male;Yes;49;Yes;Artist;1.0;Average;4.0;Cat_6;C
461547;Male;No;70;No;Entertainment;0.0;Low;1.0;Cat_6;B
459764;Male;Yes;48;Yes;Artist;1.0;Average;2.0;;B
460503;Male;No;41;Yes;Entertainment;0.0;Low;2.0;Cat_3;B
465094;Male;Yes;61;No;Artist;1.0;High;2.0;Cat_6;B
466734;Female;Yes;63;Yes;Artist;1.0;Average;4.0;Cat_6;B
459237;Male;No;33;Yes;Artist;1.0;Low;6.0;Cat_6;A
461168;Female;Yes;26;No;Engineer;7.0;Average;2.0;Cat_3;A
462110;Male;Yes;32;Yes;Artist;14.0;Average;2.0;Cat_6;B
466902;Male;Yes;50;Yes;Doctor;0.0;Average;3.0;Cat_6;C
466999;Male;No;27;Yes;Healthcare;1.0;Low;3.0;Cat_6;D
459559;Female;Yes;39;No;Engineer;;Average;3.0;Cat_6;D
460751;Female;No;25;No;Artist;1.0;Low;3.0;Cat_6;D
459302;Female;Yes;57;Yes;Artist;;Average;4.0;Cat_2;C
459652;Female;No;26;No;Engineer;;Low;4.0;Cat_4;A
463166;Female;No;41;Yes;Artist;1.0;Low;1.0;Cat_4;A
460399;Male;No;26;Yes;Marketing;10.0;Low;1.0;Cat_6;D
467613;Male;Yes;53;No;Artist;1.0;Average;6.0;Cat_6;A
462916;Female;Yes;68;No;Artist;6.0;Average;3.0;Cat_6;C
465751;Female;Yes;46;Yes;Artist;9.0;Low;2.0;Cat_6;A
462942;Female;No;33;Yes;Entertainment;0.0;Low;4.0;Cat_4;A
466644;Female;No;49;Yes;Homemaker;0.0;Low;;Cat_6;C
461876;Male;No;32;Yes;Entertainment;9.0;Low;2.0;Cat_6;D
463329;Male;No;23;No;Healthcare;0.0;Low;6.0;Cat_3;D
461873;Male;No;29;Yes;Doctor;1.0;Low;4.0;Cat_6;C
463963;Female;Yes;33;No;Engineer;5.0;High;3.0;Cat_6;D
467194;Male;No;29;No;Entertainment;;Low;3.0;Cat_6;D
461676;Female;No;29;Yes;Engineer;1.0;Low;1.0;Cat_6;A
467508;Female;No;25;No;Doctor;1.0;Low;3.0;Cat_6;B
466613;Male;No;20;No;Healthcare;9.0;Low;3.0;Cat_6;A
461264;Male;No;19;No;Doctor;0.0;Low;3.0;Cat_4;D
465601;Male;Yes;35;Yes;Artist;;Average;4.0;Cat_3;A
460733;Male;No;50;Yes;Marketing;3.0;Low;4.0;Cat_6;D
461590;Male;Yes;41;No;Executive;1.0;High;4.0;Cat_6;B
461470;Male;Yes;43;Yes;Artist;2.0;Average;2.0;Cat_6;C
461064;Male;No;45;Yes;Artist;1.0;Low;5.0;Cat_6;C
467829;Female;No;22;No;Doctor;3.0;Low;4.0;Cat_2;D
466173;Male;No;28;No;Entertainment;1.0;Low;;Cat_3;A
460325;Female;No;63;Yes;Healthcare;3.0;Low;1.0;Cat_6;B
465120;Female;No;30;Yes;Healthcare;0.0;Low;4.0;Cat_6;D
460341;Female;No;32;No;Entertainment;13.0;Low;5.0;Cat_7;A
462446;Male;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;A
467203;Female;Yes;36;Yes;Artist;5.0;Average;2.0;Cat_6;C
461347;Female;Yes;37;Yes;Artist;5.0;Average;3.0;Cat_6;B
461999;Male;No;27;Yes;Doctor;0.0;Low;5.0;Cat_6;B
466488;Male;Yes;62;Yes;Entertainment;0.0;Average;6.0;Cat_6;C
463916;Female;No;32;No;Engineer;9.0;Low;4.0;Cat_5;A
462771;Female;Yes;46;Yes;Marketing;;High;3.0;Cat_6;B
459526;Female;No;45;Yes;Healthcare;4.0;Low;1.0;Cat_6;A
464397;Female;Yes;40;Yes;Engineer;0.0;Average;2.0;Cat_6;C
464799;Male;No;35;No;Marketing;0.0;Low;4.0;Cat_4;D
463537;Female;No;32;Yes;Healthcare;1.0;Low;3.0;Cat_6;D
463082;Male;No;32;Yes;Healthcare;9.0;Low;5.0;Cat_6;D
460993;Male;Yes;61;Yes;Artist;1.0;Average;4.0;Cat_6;C
461947;Female;No;33;Yes;Healthcare;0.0;Low;4.0;Cat_2;B
462519;Male;No;22;No;Healthcare;1.0;Low;5.0;Cat_4;D
467724;Male;Yes;46;No;Artist;1.0;High;3.0;Cat_6;B
465903;Female;No;51;Yes;Artist;0.0;Low;1.0;Cat_6;B
459577;Male;Yes;82;Yes;Lawyer;0.0;Low;1.0;Cat_6;D
465256;Male;No;22;No;Healthcare;;Low;5.0;Cat_2;D
462507;Male;No;39;No;Entertainment;0.0;Low;3.0;Cat_6;A
466951;Female;Yes;52;Yes;Artist;0.0;High;3.0;Cat_6;C
460843;Male;No;21;No;Healthcare;1.0;Low;4.0;Cat_6;D
460410;Female;No;39;Yes;Artist;3.0;Low;4.0;Cat_6;D
459761;Female;No;47;No;Engineer;;Low;;Cat_6;A
467115;Male;Yes;89;Yes;Lawyer;0.0;Low;2.0;Cat_6;B
462686;Male;Yes;41;Yes;Entertainment;9.0;Average;4.0;;A
460142;Female;Yes;53;Yes;Artist;0.0;Average;3.0;Cat_6;B
467425;Female;No;42;Yes;Artist;13.0;Low;1.0;Cat_6;C
462424;Female;Yes;38;No;Artist;0.0;Low;3.0;Cat_6;C
465327;Female;No;42;Yes;Entertainment;1.0;Low;1.0;Cat_6;D
466179;Male;Yes;71;No;Lawyer;0.0;Low;1.0;Cat_6;B
465391;Female;Yes;65;Yes;Lawyer;1.0;High;2.0;Cat_6;A
461360;Female;Yes;30;Yes;Healthcare;0.0;Average;4.0;Cat_6;D
464683;Male;Yes;52;No;Engineer;0.0;Average;6.0;Cat_4;B
461804;Female;No;43;Yes;Artist;0.0;Low;1.0;Cat_6;A
463897;Female;Yes;36;Yes;Homemaker;8.0;Average;5.0;Cat_6;B
464031;Female;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;A
462794;Male;No;27;No;Healthcare;10.0;Low;5.0;Cat_6;D
461758;Male;No;33;Yes;Healthcare;8.0;Low;;Cat_3;D
461919;Male;No;38;Yes;Doctor;0.0;Low;3.0;Cat_6;A
463931;Male;Yes;49;Yes;Entertainment;1.0;Average;2.0;Cat_6;A
467932;Female;No;26;No;Healthcare;1.0;Low;4.0;Cat_6;A
460851;Male;Yes;69;No;Doctor;0.0;Average;3.0;Cat_6;B
465697;Female;Yes;47;No;Artist;7.0;Low;1.0;Cat_6;C
461228;Male;Yes;26;No;Doctor;9.0;Low;6.0;Cat_6;D
462401;Male;Yes;31;No;Executive;1.0;Average;2.0;Cat_4;D
463337;Female;Yes;33;No;Entertainment;1.0;Low;2.0;Cat_3;A
465271;Male;Yes;47;No;Executive;0.0;High;5.0;Cat_6;B
463594;Female;Yes;35;Yes;Artist;7.0;Average;2.0;Cat_6;C
459318;Female;No;32;Yes;Engineer;0.0;Low;3.0;Cat_6;D
460234;Female;No;20;No;Healthcare;4.0;Low;6.0;Cat_2;D
466656;Male;Yes;89;Yes;Marketing;1.0;High;2.0;Cat_6;C
459016;Female;No;18;No;Healthcare;0.0;Low;6.0;Cat_6;D
460659;Female;Yes;46;Yes;Marketing;;Average;3.0;Cat_6;A
460177;Male;No;50;Yes;Artist;0.0;Low;1.0;Cat_6;A
459558;Male;No;30;Yes;Entertainment;0.0;Low;3.0;Cat_6;D
462605;Male;Yes;82;No;Executive;1.0;High;2.0;Cat_4;D
459822;Female;No;37;Yes;Engineer;0.0;Low;1.0;Cat_4;D
461685;Female;No;27;Yes;Healthcare;4.0;Low;4.0;Cat_6;A
467050;Female;No;21;No;Engineer;0.0;Low;5.0;Cat_2;B
464825;Female;No;21;No;Healthcare;5.0;Low;1.0;Cat_4;A
461045;Female;No;29;No;Entertainment;0.0;Low;2.0;Cat_3;B
465259;Female;No;23;No;Healthcare;;Low;4.0;Cat_1;D
462861;Female;No;26;Yes;Healthcare;8.0;Low;1.0;Cat_6;D
460537;Female;No;33;Yes;Artist;0.0;Low;3.0;Cat_3;A
461493;Female;Yes;33;Yes;Artist;8.0;Average;3.0;Cat_6;A
463162;Male;Yes;38;Yes;Executive;0.0;High;6.0;Cat_6;A
463959;Female;No;37;No;Artist;1.0;Low;1.0;Cat_6;B
